50	1.564212	2.197552	2.697406
100	1.705112	2.983537	3.436408
150	2.428940	4.227235	4.875375
200	3.413257	4.153397	5.375967
250	3.588041	4.765528	5.965256
300	3.459893	4.957379	6.045367
350	3.303762	4.510643	5.591131
400	3.251699	4.065237	5.205739
450	3.264082	4.513361	5.569976	
500	3.284623	4.417512	5.504833
600 2.811418	4.637155	5.422848
700 
800 
900 
1000 1.962942	2.346216	3.059065
