57.1	41.55	0.0227254	0.0334885	3.2377	3.59172
54.15	41.55	0.0237745	0.0129361	2.16528	3.82141
59.55	41.8	0.0220173	0.0279995	2.84954	3.70962
40.3	41.95	0.0509129	-0.0206404	4.39501	3.28663
64.7	42	0.0022586	0.0422678	3.38625	3.26384
33.45	42.15	0.0127944	-0.0455915	3.78822	3.6957
40.7	42.3	0.0520803	-0.0200572	4.46472	3.44279
46.15	42.35	0.0440475	-0.00616585	3.55816	2.9341
32.55	42.5	0.0220328	-0.0474195	4.18305	3.84811
38	42.55	0.0166751	-0.0321775	2.89932	3.10892
48.65	42.4	0.0202819	-0.0088063	1.7689	3.70947
38.15	42.5	0.0221272	-0.0321803	3.12429	3.01359
65.95	42.5	0.0174099	0.0462719	3.9551	3.44467
59.95	42.7	0.0188246	0.0276803	2.67798	3.58261
59.4	42.75	0.019012	0.02817	2.71883	3.58142
61.75	42.7	0.0160064	0.0288056	2.63632	3.65258
66.25	42.8	0.0158404	0.0513385	4.29813	3.30598
67.65	42.85	0.018188	0.0503584	4.28338	2.8335
50.1	43.4	0.0146305	-4.78e-05	1.17044	3.64282
54	43.45	0.0168024	0.005725	1.42008	3.04424
36.05	43.65	0.0185747	-0.0414944	3.63697	3.67336
39.85	43.7	0.0181878	-0.027501	2.63769	3.70837
36.95	43.8	0.016417	-0.0367017	3.21649	3.61875
58.75	43.75	0.0173087	0.0241228	2.3752	3.33544
62.55	43.85	0.0146216	0.0344883	2.99678	2.81292
41	43.9	0.0193237	-0.0231018	2.40944	3.6639
42.75	43.9	0.0159005	-0.0203964	2.06895	3.45803
41.65	43.95	0.0172996	-0.022978	2.30097	3.67216
65.6	43.95	0.0144919	0.0444505	3.74025	3.91822
42.45	44.2	0.0121196	-0.020716	1.92006	3.57454
46.05	44.1	0.0164301	-0.00949455	1.51809	3.88018
48.2	44.15	0.0164571	-0.00427235	1.36021	3.9332
54.1	44.15	0.0166762	0.0078286	1.47378	3.04721
36.2	44.3	0.0230428	-0.0372005	3.50072	3.4335
47.05	44.2	0.0177786	-0.00648265	1.51388	3.82922
39.7	44.35	0.0181123	-0.0359336	3.21922	3.60915
62.95	44.35	0.019168	0.0366349	3.30772	3.07022
37.9	44.4	0.0138084	-0.0327268	2.84165	3.73651
41.5	44.5	0.0173415	-0.023069	2.3088	3.77472
52	44.55	0.0249801	0.0075656	2.08805	2.84244
45.3	44.6	0.014812	-0.0118433	1.51717	3.91197
52.35	44.6	0.0156549	0.0076393	1.39354	2.95236
58	44.7	0.0130925	0.0181498	1.79034	3.71868
52.65	44.8	0.0144353	0.00763025	1.30623	3.14064
68.2	44.85	0.0111466	0.0464037	3.81789	3.90682
34.15	44.9	0.0130709	-0.0459016	3.81811	2.77448
58.2	45.05	0.0238609	0.0232478	2.6651	3.50556
58.95	45.35	0.0134141	0.0246308	2.24373	3.76318
34.6	45.4	0.0169143	-0.0413734	3.57578	2.72378
50.35	45.55	0.0122789	-0.00075165	0.984144	3.65069
63.9	45.5	0.0104795	0.0394383	3.26454	3.94224
33.3	45.6	0.0151278	-0.0461893	3.88828	3.91283
34.2	45.6	0.0149684	-0.0403834	3.44545	2.76155
43.05	45.7	0.0128642	-0.0102693	1.31683	3.00877
38.6	45.8	0.0116392	-0.0309259	2.64349	3.39376
58.25	45.85	0.0198488	0.0227693	2.41649	3.33255
58.8	45.9	0.0114821	0.0261264	2.28305	3.75634
32.65	45.95	0.0138304	-0.0477566	3.97752	3.81743
53.45	46	0.010534	0.0143758	1.42577	3.90239
38.95	46.1	0.0113167	-0.0309747	2.63818	3.36246
52.2	46.1	0.0101664	0.00721515	0.99732	3.9596
54.95	46.05	0.0050558	0.0170102	1.41965	2.89911
44.3	46.2	0.0114437	-0.0153923	1.53442	3.38186
62.2	46.2	0.00887505	0.0299893	2.502	3.80341
32.25	46.5	0.0140083	-0.0487716	4.05948	3.28571
66.3	46.5	0.0161219	0.045541	3.86483	3.70378
41.7	46.65	0.0104038	-0.0226936	1.99718	3.8569
57.8	46.7	0.00776275	0.0214157	1.82233	3.51009
57.35	46.75	0.0077353	0.022695	1.91816	3.3824
58.2	47.2	0.0057327	0.0205992	1.71056	3.8478
54.95	47.3	0.00711145	0.0140915	1.26274	3.78479
39.2	47.4	0.0086569	-0.0296003	2.46721	3.75781
36.05	47.5	0.00878575	-0.0384224	3.15312	3.94235
34.7	47.65	0.0117101	-0.0421242	3.49772	3.8184
41.7	47.75	0.0064672	-0.0261424	2.15444	3.61674
55.9	47.8	0.00622605	0.0167011	1.42591	3.90924
46.4	47.85	0.013614	-0.0088459	1.29884	3.54684
64	47.95	0.00387655	0.0422701	3.39579	3.54021
41.5	48.25	0.0069055	-0.0227346	1.90082	3.55705
67.35	48.1	0.0028819	0.0485431	3.89028	3.99663
40.5	48.3	0.00204665	-0.0258905	2.0777	3.4069
54.75	48.25	0.0037448	-0.00119335	0.314428	3.5847
37.8	48.55	0.0121705	-0.0318019	2.72409	3.26739
53.8	48.5	0.00414765	0.0119245	1.01002	3.95686
34.3	48.5	0.007987	-0.100346	8.05308	3.20173
48.6	48.7	0.0032812	-0.0041417	0.422716	3.95925
60.5	49	0.00104575	0.039582	3.16767	3.51816
59.55	49.15	0.0001029	0.0268088	2.14472	3.3334
33.1	49.15	0.0042976	-0.0468282	3.762	3.83243
54.8	49.2	0.00279815	0.0167068	1.35516	3.22384
35.4	49.25	0.00495015	-0.040413	3.2572	2.96366
67.35	49.35	-0.0067639	0.0490692	3.96265	3.76501
50.1	49.55	0.0011367	0.000367	0.09556	3.98999
51.6	49.75	0.0004955	0.0044466	0.357932	3.99525
54.15	49.7	0.00362305	0.0149295	1.22903	3.31165
63.65	49.7	-0.00177245	0.0376321	3.0139	3.7733
41.1	49.85	0.00480675	-0.0264842	2.15335	2.35339
38.45	49.8	0.0218516	-0.0309856	3.03326	3.63996
62.2	49.9	0.0039627	0.0333833	2.68941	3.52697
46.9	49.9	-0.00089075	-0.0090307	0.725964	3.45215
63.15	50	-0.0013225	0.0372489	2.98179	3.94251
44.85	50.1	0.0121532	-0.0166112	1.64658	3.26522
61.6	50.25	0.000214	0.0332797	2.66243	3.38188
64.1	50.2	-0.00150785	0.038468	3.0798	3.78626
66.75	50.2	-0.0043108	0.0395103	3.17958	3.13877
60.75	50.3	-0.00714045	0.0298783	2.45757	3.40423
39.2	50.4	0.0042911	-0.0305893	2.4711	3.81775
40.4	50.4	0.050742	-0.0247036	4.51487	2.13683
46.45	50.5	0.00017545	-0.0110167	0.881444	3.41884
32.25	50.55	-0.0008858	-0.0517862	4.1435	2.91952
48.75	50.85	-0.0012422	-0.00440245	0.365948	3.09887
50.35	50.9	-0.0024404	0.0010176	0.211528	3.99439
31.85	50.95	-0.0035668	-0.0555491	4.45307	3.3462
65.3	50.85	-0.0037974	0.0420484	3.37756	3.96739
54.2	51	-0.0033395	0.0115911	0.965	3.2145
36.05	50.95	-0.0084032	-0.0497492	4.03631	3.13765
57.4	51.25	-0.0021512	0.0212127	1.70572	3.49644
36.45	51.35	-0.00840335	-0.0497626	4.03737	3.13769
47.9	51.35	-0.0066096	-0.00619505	0.72472	3.90148
46.4	51.3	-0.00151325	-0.0306234	2.45286	3.08916
51.05	51.5	-0.0022293	0.0018953	0.234088	3.99118
67.7	51.5	-0.0027573	0.0521518	4.17797	3.93735
48.8	51.45	-0.0022741	-0.0029049	0.295136	3.13127
60.55	51.75	-0.0063	0.0290526	2.37822	3.82733
32.6	51.8	-0.0016298	-0.0534653	4.27921	3.1392
34.6	51.8	-0.0134579	-0.0447559	3.73884	3.83414
57.95	51.8	-0.0032714	0.0223949	1.8106	3.55
58.6	51.85	-0.0107479	0.0215297	1.92507	3.63547
38.7	52	-0.005246	-0.0321807	2.60844	3.14161
47.4	52.2	-0.00548905	-0.00167415	0.459092	3.90301
38.85	52.3	-0.0052337	-0.0321731	2.60768	3.1429
51.25	52.4	0.00412625	-0.0048596	0.510008	3.33377
35.8	52.45	-0.0050262	-0.0398028	3.20951	3.91923
59.25	52.5	-0.0066214	0.0234394	1.94854	3.5526
68.45	52.6	-0.00994785	0.0509048	4.14941	3.73416
66	52.7	-0.0103659	0.0436634	3.59016	3.86474
33.65	52.85	-0.00624115	-0.0466271	3.76343	3.36932
65.6	53.05	-0.008873	0.0437591	3.57197	3.5552
62.95	53.15	-0.0107825	0.0260608	2.25626	3.66719
33.25	53.2	-0.00720375	-0.0458522	3.71317	3.43981
55.35	53.1	-0.0081876	0.00775195	0.902016	3.63693
53.8	53.2	-0.0127405	0.0103902	1.3152	3.88601
39.05	53.25	-0.00794415	-0.0325516	2.68055	3.89319
41.7	53.6	-0.0095055	-0.0237062	2.04327	3.61361
47.15	53.6	-0.00983645	-0.0153929	1.46138	3.67964
59.55	53.75	-0.0047896	0.0377559	3.04468	3.22243
33.9	53.9	-0.00769675	-0.0464039	3.76303	3.16854
50.2	54	-0.0198353	-0.0021146	1.59582	3.71382
41.55	54.05	-0.0095192	-0.0257461	2.19596	3.3513
64.1	54.25	-0.00574295	0.0410332	3.31465	3.81987
38.5	54.35	-0.0105386	-0.0325139	2.73433	3.87781
60.2	54.45	-0.0125256	0.027503	2.41768	3.32368
49.3	54.65	-0.0144212	-0.00251565	1.17111	3.94351
40.05	54.85	-0.0121943	-0.0282042	2.4582	3.85409
54.2	54.85	-0.0140404	0.0109395	1.42392	3.91432
36.2	54.85	-0.0481397	-0.0404517	5.03032	3.37404
35.35	55	-0.0128904	-0.0427894	3.57511	3.90435
61.3	54.95	-0.0151984	0.0309442	2.75801	3.8419
64.35	55	-0.0200389	0.0371847	3.37924	3.78881
50.3	55.1	-0.0149903	-0.00278565	1.21975	3.60656
45.85	55.25	-0.0142789	-0.0124742	1.51682	3.33559
41.15	55.4	-0.013518	-0.0246309	2.24772	2.70249
47.7	55.5	-0.0130444	-0.00714195	1.18972	3.4064
49.65	55.6	-0.0170663	-0.00610485	1.45002	3.28386
52.8	55.55	-0.016004	0.0007897	1.28188	3.56552
56.1	55.55	-0.0161449	0.0161113	1.82468	3.85141
65.1	55.65	-0.0238648	0.0395922	3.69827	3.03862
62.85	55.8	-0.0179769	0.0346341	3.12173	3.08827
46.95	55.8	0.024157	-0.0074299	2.0219	3.31716
48.35	55.8	-0.018538	-0.0070236	1.58592	3.2256
36.85	55.95	-0.0158334	-0.0389153	3.36104	3.52576
50.85	55.95	-0.0183314	0.00289765	1.48472	3.5821
35.75	56.05	-0.0161547	-0.0346756	3.06032	3.57106
34.3	56.05	-0.0155229	-0.0438017	3.71767	3.8227
52.7	56.2	-0.016048	0.00715225	1.40557	3.50584
38.3	56.3	-0.0181806	-0.0331132	3.02207	3.79272
37.15	56.35	-0.0164811	-0.0364052	3.19696	3.61812
43	56.3	-0.0211633	-0.0083307	1.81951	3.23775
43.65	56.3	-0.016356	-0.0193302	2.02572	3.81962
39.35	56.5	-0.0157557	-0.0297278	2.6916	3.60168
50.85	56.55	-0.0151407	0.00337415	1.24097	3.52526
36.2	56.7	-0.016795	-0.0384492	3.35658	3.55068
60.95	56.75	-0.0203832	0.0295627	2.87268	3.80896
39.9	56.8	-0.0195586	-0.0295881	2.83746	3.5966
38.5	56.8	-0.0180415	-0.032905	3.00211	3.79374
37.4	56.85	-0.0168364	-0.0395817	3.44109	3.82312
63.35	56.9	-0.0189929	0.036152	3.26699	3.85353
42.65	56.95	-0.0182342	-0.0218062	2.27402	3.13192
62.3	56.85	-0.0218378	0.0331445	3.17534	3.29887
